date,signal,price,cash,position,position_value,total_value,daily_pnl
2024-02-28,0.0,4.644999980926514,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-02-29,0.0,4.646999835968018,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-01,0.0,4.666999816894531,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-04,0.0,4.724999904632568,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-05,0.0,4.789000034332275,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-06,0.0,4.823999881744385,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-07,0.0,4.885000228881836,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-08,0.0,4.88100004196167,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-11,0.0,4.89900016784668,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-12,0.0,4.879000186920166,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-13,0.0,4.869999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-14,0.0,4.876999855041504,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-15,0.0,4.89900016784668,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-18,-1.0,4.860000133514404,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-19,0.0,4.869999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-20,0.0,4.880000114440918,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-21,0.0,4.978000164031982,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-22,0.0,4.946000099182129,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-25,0.0,4.955999851226807,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-26,0.0,4.966000080108643,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-27,0.0,4.989999771118164,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-28,0.0,5.0289998054504395,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-03-29,0.0,5.125999927520752,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-01,0.0,5.15500020980835,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-02,0.0,5.158999919891357,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-03,0.0,5.230999946594238,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-08,0.0,5.354000091552734,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-09,0.0,5.36899995803833,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-10,0.0,5.388000011444092,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-11,0.0,5.3480000495910645,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-12,0.0,5.504000186920166,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-15,-1.0,5.416999816894531,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-16,0.0,5.452000141143799,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-17,0.0,5.460999965667725,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-18,0.0,5.445000171661377,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-19,0.0,5.4710001945495605,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-22,0.0,5.363999843597412,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-23,0.0,5.23199987411499,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-24,0.0,5.2870001792907715,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-25,0.0,5.288000106811523,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-26,0.0,5.328999996185303,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-29,0.0,5.294000148773193,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-04-30,0.0,5.285999774932861,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-06,0.0,5.254000186920166,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-07,0.0,5.26800012588501,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-08,0.0,5.261000156402588,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-09,0.0,5.25,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-10,0.0,5.36899995803833,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-13,0.0,5.336999893188477,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-14,0.0,5.328999996185303,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-15,0.0,5.369999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-16,0.0,5.416999816894531,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-17,0.0,5.415999889373779,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-20,0.0,5.550000190734863,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-21,0.0,5.480999946594238,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-22,0.0,5.492000102996826,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-23,0.0,5.366000175476074,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-24,0.0,5.318999767303467,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-27,0.0,5.3379998207092285,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-28,0.0,5.334000110626221,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-29,0.0,5.369999885559082,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-30,-1.0,5.316999912261963,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-05-31,0.0,5.3429999351501465,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-03,0.0,5.296000003814697,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-04,0.0,5.3460001945495605,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-05,0.0,5.323999881744385,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-06,0.0,5.3979997634887695,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-07,0.0,5.39900016784668,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-11,0.0,5.236999988555908,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-12,0.0,5.267000198364258,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-13,0.0,5.269000053405762,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-14,0.0,5.270999908447266,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-17,0.0,5.2789998054504395,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-18,0.0,5.283999919891357,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-19,0.0,5.304999828338623,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-20,0.0,5.35099983215332,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-21,0.0,5.375999927520752,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-24,0.0,5.289999961853027,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-25,0.0,5.302000045776367,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-26,0.0,5.270999908447266,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-27,0.0,5.242000102996826,1085626.1068970775,0,0.0,1085626.1068970775,0.0
2024-06-28,1.0,5.296999931335449,2.019407928455621,204746,1084539.547941208,1084541.5673491363,-1084.5395479411818
2024-07-01,0.0,5.298999786376953,2.019407928455621,204746,1084949.0102615356,1084951.029669464,409.4623203277588
2024-07-02,0.0,5.306000232696533,2.019407928455621,204746,1086382.3236436844,1086384.3430516128,1433.3133821487427
2024-07-03,0.0,5.340000152587891,2.019407928455621,204746,1093343.6712417603,1093345.6906496887,6961.347598075867
2024-07-04,0.0,5.364999771118164,2.019407928455621,204746,1098462.2431373596,1098464.262545288,5118.571895599365
2024-07-05,0.0,5.38100004196167,2.019407928455621,204746,1101738.234591484,1101740.2539994125,3275.9914541244507
2024-07-08,0.0,5.383999824523926,2.019407928455621,204746,1102352.4280719757,1102354.4474799042,614.1934804916382
2024-07-09,0.0,5.361999988555908,2.019407928455621,204746,1097848.049656868,1097850.0690647964,-4504.378415107727
2024-07-10,0.0,5.396999835968018,2.019407928455621,204746,1105014.1284151077,1105016.1478230362,7166.078758239746
2024-07-11,0.0,5.416999816894531,2.019407928455621,204746,1109109.0445098877,1109111.0639178162,4094.9160947799683
2024-07-12,0.0,5.446000099182129,2.019407928455621,204746,1115046.7363071442,1115048.7557150726,5937.69179725647
2024-07-15,0.0,5.441999912261963,2.019407928455621,204746,1114227.7140359879,1114229.7334439163,-819.022271156311
2024-07-16,0.0,5.505000114440918,2.019407928455621,204746,1127126.7534313202,1127128.7728392486,12899.039395332336
2024-07-17,0.0,5.576000213623047,2.019407928455621,204746,1141663.7397384644,1141665.7591463928,14536.986307144165
2024-07-18,0.0,5.572999954223633,2.019407928455621,204746,1141049.448627472,1141051.4680354004,-614.2911109924316
2024-07-19,0.0,5.425000190734863,2.019407928455621,204746,1110747.0890522003,1110749.1084601288,-30302.359575271606
2024-07-22,0.0,5.421000003814697,2.019407928455621,204746,1109928.066781044,1109930.0861889725,-819.022271156311
2024-07-23,0.0,5.394000053405762,2.019407928455621,204746,1104399.934934616,1104401.9543425445,-5528.1318464279175
2024-07-24,0.0,5.465000152587891,2.019407928455621,204746,1118936.9212417603,1118938.9406496887,14536.986307144165
2024-07-25,0.0,5.327000141143799,2.019407928455621,204746,1090681.9708986282,1090683.9903065567,-28254.95034313202
2024-07-26,0.0,5.349999904632568,2.019407928455621,204746,1095391.0804738998,1095393.0998818283,4709.109575271606
2024-07-29,0.0,5.38700008392334,2.019407928455621,204746,1102966.7191829681,1102968.7385908966,7575.638709068298
2024-07-30,0.0,5.394000053405762,2.019407928455621,204746,1104399.934934616,1104401.9543425445,1433.2157516479492
2024-07-31,0.0,5.435999870300293,2.019407928455621,204746,1112999.2294445038,1113001.2488524322,8599.294509887695
2024-08-01,0.0,5.480000019073486,2.019407928455621,204746,1122008.08390522,1122010.1033131485,9008.854460716248
2024-08-02,0.0,5.505000114440918,2.019407928455621,204746,1127126.7534313202,1127128.7728392486,5118.669526100159
2024-08-05,0.0,5.366000175476074,2.019407928455621,204746,1098667.0719280243,1098669.0913359527,-28459.6815032959
2024-08-06,0.0,5.327000141143799,2.019407928455621,204746,1090681.9708986282,1090683.9903065567,-7985.101029396057
2024-08-07,0.0,5.3520002365112305,2.019407928455621,204746,1095800.6404247284,1095802.6598326568,5118.669526100159
2024-08-08,0.0,5.348999977111816,2.019407928455621,204746,1095186.349313736,1095188.3687216644,-614.2911109924316
2024-08-09,0.0,5.395999908447266,2.019407928455621,204746,1104809.3972549438,1104811.4166628723,9623.047941207886
2024-08-12,0.0,5.436999797821045,2.019407928455621,204746,1113203.9606046677,1113205.9800125961,8394.563349723816
2024-08-13,0.0,5.473999977111816,2.019407928455621,204746,1120779.599313736,1120781.6187216644,7575.638709068298
2024-08-14,0.0,5.455999851226807,2.019407928455621,204746,1117094.1455392838,1117096.1649472122,-3685.4537744522095
2024-08-15,0.0,5.442999839782715,2.019407928455621,204746,1114432.4451961517,1114434.4646040802,-2661.700343132019
2024-08-16,0.0,5.453000068664551,2.019407928455621,204746,1116479.952058792,1116481.9714667206,2047.5068626403809
2024-08-19,0.0,5.513000011444092,2.019407928455621,204746,1128764.700343132,1128766.7197510605,12284.748284339905
2024-08-20,0.0,5.513000011444092,2.019407928455621,204746,1128764.700343132,1128766.7197510605,0.0
2024-08-21,0.0,5.5370001792907715,2.019407928455621,204746,1133678.6387090683,1133680.6581169968,4913.938365936279
2024-08-22,0.0,5.5229997634887695,2.019407928455621,204746,1130812.1095752716,1130814.1289832,-2866.529133796692
2024-08-23,0.0,5.504000186920166,2.019407928455621,204746,1126922.0222711563,1126924.0416790848,-3890.0873041152954
2024-08-26,0.0,5.538000106811523,2.019407928455621,204746,1133883.3698692322,1133885.3892771606,6961.347598075867
2024-08-27,0.0,5.533999919891357,2.019407928455621,204746,1133064.3475980759,1133066.3670060043,-819.022271156311
2024-08-28,0.0,5.5279998779296875,2.019407928455621,204746,1131835.8630065918,1131837.8824145203,-1228.4845914840698
2024-08-29,0.0,5.534999847412109,2.019407928455621,204746,1133269.0787582397,1133271.0981661682,1433.2157516479492
2024-08-30,0.0,5.521999835968018,2.019407928455621,204746,1130607.3784151077,1130609.3978230362,-2661.700343132019
2024-09-02,0.0,5.491000175476074,2.019407928455621,204746,1124260.3219280243,1124262.3413359527,-6347.056487083435
2024-09-03,0.0,5.500999927520752,2.019407928455621,204746,1126307.7311601639,1126309.7505680923,2047.4092321395874
2024-09-04,0.0,5.4629998207092285,2.019407928455621,204746,1118527.3612909317,1118529.3806988602,-7780.369869232178
2024-09-05,1.0,5.501999855041504,2.019407928455621,204746,1126512.4623203278,1126514.4817282562,7985.101029396057
2024-09-06,0.0,5.517000198364258,2.019407928455621,204746,1129583.7226142883,1129585.7420222168,3071.2602939605713
2024-09-09,0.0,5.4770002365112305,2.019407928455621,204746,1121393.8904247284,1121395.9098326568,-8189.8321895599365
2024-09-10,0.0,5.513000011444092,2.019407928455621,204746,1128764.700343132,1128766.7197510605,7370.8099184036255
2024-09-11,0.0,5.541999816894531,2.019407928455621,204746,1134702.2945098877,1134704.3139178162,5937.594166755676
2024-09-12,0.0,5.531000137329102,2.019407928455621,204746,1132450.1541175842,1132452.1735255127,-2252.140392303467
2024-09-13,0.0,5.611000061035156,2.019407928455621,204746,1148829.818496704,1148831.8379046326,16379.664379119873
2024-09-18,0.0,5.609000205993652,2.019407928455621,204746,1148420.3561763763,1148422.3755843048,-409.4623203277588
2024-09-19,0.0,5.599999904632568,2.019407928455621,204746,1146577.5804738998,1146579.5998818283,-1842.7757024765015
2024-09-20,0.0,5.663000106811523,2.019407928455621,204746,1159476.6198692322,1159478.6392771606,12899.039395332336
2024-09-23,0.0,5.710999965667725,2.019407928455621,204746,1169304.398970604,1169306.4183785324,9827.779101371765
2024-09-24,0.0,5.697000026702881,2.019407928455621,204746,1166437.967467308,1166439.9868752365,-2866.4315032958984
2024-09-25,0.0,5.739999771118164,2.019407928455621,204746,1175241.9931373596,1175244.012545288,8804.025670051575
2024-09-26,0.0,5.750999927520752,2.019407928455621,204746,1177494.2311601639,1177496.2505680923,2252.2380228042603
2024-09-27,0.0,5.708000183105469,2.019407928455621,204746,1168690.2054901123,1168692.2248980408,-8804.025670051575
2024-09-30,0.0,5.706999778747559,2.019407928455621,204746,1168485.3766994476,1168487.396107376,-204.82879066467285
2024-10-08,0.0,5.714000225067139,2.019407928455621,204746,1169918.6900815964,1169920.7094895248,1433.3133821487427
2024-10-09,0.0,5.639999866485596,2.019407928455621,204746,1154767.4126634598,1154769.4320713882,-15151.277418136597
2024-10-10,1.0,5.676000118255615,2.019407928455621,204746,1162138.3202123642,1162140.3396202927,7370.907548904419
2024-10-11,0.0,5.738999843597412,2.019407928455621,204746,1175037.2619771957,1175039.2813851242,12898.941764831543
2024-10-14,0.0,5.798999786376953,2.019407928455621,204746,1187322.0102615356,1187324.029669464,12284.748284339905
2024-10-15,0.0,5.798999786376953,2.019407928455621,204746,1187322.0102615356,1187324.029669464,0.0
2024-10-16,0.0,5.883999824523926,2.019407928455621,204746,1204725.4280719757,1204727.4474799042,17403.417810440063
2024-10-17,0.0,5.90500020980835,2.019407928455621,204746,1209025.1729574203,1209027.1923653488,4299.744885444641
2024-10-18,0.0,5.945000171661377,2.019407928455621,204746,1217215.0051469803,1217217.0245549087,8189.8321895599365
2024-10-21,0.0,6.019999980926514,2.019407928455621,204746,1232570.91609478,1232572.9355027084,15355.910947799683
2024-10-22,0.0,6.01800012588501,2.019407928455621,204746,1232161.4537744522,1232163.4731823807,-409.4623203277588
2024-10-23,0.0,6.056000232696533,2.019407928455621,204746,1239941.8236436844,1239943.8430516128,7780.369869232178
2024-10-24,0.0,5.994999885559082,2.019407928455621,204746,1227452.2465686798,1227454.2659766083,-12489.577075004578
2024-10-25,0.0,5.998000144958496,2.019407928455621,204746,1228066.5376796722,1228068.5570876007,614.2911109924316
2024-10-28,0.0,6.017000198364258,2.019407928455621,204746,1231956.7226142883,1231958.7420222168,3890.184934616089
2024-10-29,0.0,6.067999839782715,2.019407928455621,204746,1242398.6951961517,1242400.7146040802,10441.972581863403
2024-10-30,0.0,6.139999866485596,2.019407928455621,204746,1257140.4126634598,1257142.4320713882,14741.717467308044
2024-10-31,0.0,6.103000164031982,2.019407928455621,204746,1249564.8715848923,1249566.8909928207,-7575.541078567505
2024-11-01,0.0,6.051000118255615,2.019407928455621,204746,1238918.0702123642,1238920.0896202927,-10646.801372528076
2024-11-04,0.0,6.00600004196167,2.019407928455621,204746,1229704.484591484,1229706.5039994125,-9213.585620880127
2024-11-05,0.0,6.00600004196167,2.019407928455621,204746,1229704.484591484,1229706.5039994125,0.0
2024-11-06,0.0,5.99399995803833,2.019407928455621,204746,1227247.515408516,1227249.5348164444,-2456.9691829681396
2024-11-07,0.0,5.860000133514404,2.019407928455621,204746,1199811.5873365402,1199813.6067444687,-27435.928071975708
2024-11-08,0.0,5.8979997634887695,2.019407928455621,204746,1207591.8595752716,1207593.8789832,7780.272238731384
2024-11-11,0.0,5.90500020980835,2.019407928455621,204746,1209025.1729574203,1209027.1923653488,1433.3133821487427
2024-11-12,0.0,5.807000160217285,2.019407928455621,204746,1188960.0548038483,1188962.0742117767,-20065.118153572083
2024-11-13,0.0,5.796000003814697,2.019407928455621,204746,1186707.816781044,1186709.8361889725,-2252.2380228042603
2024-11-14,0.0,5.679999828338623,2.019407928455621,204746,1162957.2448530197,1162959.2642609482,-23750.571928024292
2024-11-15,0.0,5.683000087738037,2.019407928455621,204746,1163571.5359640121,1163573.5553719406,614.2911109924316
2024-11-18,0.0,5.757999897003174,2.019407928455621,204746,1178927.4469118118,1178929.4663197403,15355.910947799683
2024-11-19,0.0,5.857999801635742,2.019407928455621,204746,1199402.0273857117,1199404.0467936401,20474.58047389984
2024-11-20,0.0,5.85699987411499,2.019407928455621,204746,1199197.2962255478,1199199.3156334762,-204.7311601638794
2024-11-21,0.0,5.933000087738037,2.019407928455621,204746,1214758.0359640121,1214760.0553719406,15560.739738464355
2024-11-22,0.0,6.010000228881836,2.019407928455621,204746,1230523.5068626404,1230525.5262705688,15765.470898628235
2024-11-25,-1.0,5.915999889373779,1210068.0554443025,0,0.0,1210068.0554443025,-20457.470826266333
2024-11-26,0.0,5.843999862670898,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-11-27,0.0,5.89900016784668,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-11-28,0.0,5.86899995803833,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-11-29,0.0,5.922999858856201,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-12-02,0.0,5.872000217437744,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-12-03,0.0,5.931000232696533,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-12-04,0.0,5.928999900817871,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-12-05,0.0,5.927000045776367,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-12-06,0.0,5.9029998779296875,1210068.0554443025,0,0.0,1210068.0554443025,0.0
2024-12-09,1.0,5.935999870300293,4.699355801567435,203648,1208854.501586914,1208859.2009427156,-1208.854501586873
2024-12-10,0.0,5.960999965667725,4.699355801567435,203648,1213945.7210083008,1213950.4203641023,5091.219421386719
2024-12-11,0.0,6.011000156402588,4.699355801567435,203648,1224128.1598510742,1224132.8592068758,10182.438842773438
2024-12-12,0.0,6.052000045776367,4.699355801567435,203648,1232477.7053222656,1232482.4046780672,8349.545471191406
2024-12-13,0.0,6.000999927520752,4.699355801567435,203648,1222091.633239746,1222096.3325955477,-10386.072082519531
2024-12-16,0.0,5.947000026702881,4.699355801567435,203648,1211094.6614379883,1211099.3607937898,-10996.971801757812
2024-12-17,0.0,5.940000057220459,4.699355801567435,203648,1209669.131652832,1209673.8310086336,-1425.52978515625
2024-12-18,0.0,5.932000160217285,4.699355801567435,203648,1208039.9686279297,1208044.6679837313,-1629.1630249023438
2024-12-19,0.0,5.885000228881836,4.699355801567435,203648,1198468.5266113281,1198473.2259671297,-9571.442016601562
2024-12-20,0.0,5.892000198364258,4.699355801567435,203648,1199894.0563964844,1199898.755752286,1425.52978515625
2024-12-23,0.0,5.951000213623047,4.699355801567435,203648,1211909.2915039062,1211913.9908597078,12015.235107421875
2024-12-24,0.0,5.921000003814697,4.699355801567435,203648,1205799.8087768555,1205804.508132657,-6109.482727050781
2024-12-25,0.0,5.935999870300293,4.699355801567435,203648,1208854.501586914,1208859.2009427156,3054.6928100585938
2024-12-26,0.0,5.940000057220459,4.699355801567435,203648,1209669.131652832,1209673.8310086336,814.6300659179688
2024-12-27,0.0,5.945000171661377,4.699355801567435,203648,1210687.394958496,1210692.0943142977,1018.2633056640625
2024-12-30,0.0,5.922999858856201,4.699355801567435,203648,1206207.0752563477,1206211.7746121492,-4480.3197021484375
2024-12-31,0.0,5.927999973297119,4.699355801567435,203648,1207225.3385620117,1207230.0379178133,1018.2633056640625
2025-01-02,0.0,5.9770002365112305,4.699355801567435,203648,1217204.144165039,1217208.8435208406,9978.805603027344
2025-01-03,0.0,6.0289998054504395,4.699355801567435,203648,1227793.752380371,1227798.4517361727,10589.608215332031
2025-01-06,0.0,5.989999771118164,4.699355801567435,203648,1219851.4733886719,1219856.1727444734,-7942.278991699219
2025-01-07,0.0,6.0,4.699355801567435,203648,1221888.0,1221892.6993558016,2036.526611328125
2025-01-08,0.0,6.03000020980835,4.699355801567435,203648,1227997.4827270508,1228002.1820828523,6109.482727050781
2025-01-09,0.0,6.065000057220459,4.699355801567435,203648,1235125.131652832,1235129.8310086336,7127.64892578125
2025-01-10,0.0,6.105000019073486,4.699355801567435,203648,1243271.0438842773,1243275.743240079,8145.9122314453125
2025-01-13,0.0,6.119999885559082,4.699355801567435,203648,1246325.736694336,1246330.4360501375,3054.6928100585938
2025-01-14,0.0,6.067999839782715,4.699355801567435,203648,1235736.0313720703,1235740.7307278719,-10589.705322265625
2025-01-15,0.0,6.1020002365112305,4.699355801567435,203648,1242660.144165039,1242664.8435208406,6924.11279296875
2025-01-16,0.0,6.122000217437744,4.699355801567435,203648,1246733.1002807617,1246737.7996365633,4072.9561157226562
2025-01-17,0.0,6.138999938964844,4.699355801567435,203648,1250195.0595703125,1250199.758926114,3461.9592895507812
2025-01-20,0.0,6.126999855041504,4.699355801567435,203648,1247751.2664794922,1247755.9658352938,-2443.7930908203125
2025-01-21,0.0,6.126999855041504,4.699355801567435,203648,1247751.2664794922,1247755.9658352938,0.0
2025-01-22,0.0,6.181000232696533,4.699355801567435,203648,1258748.3353881836,1258753.0347439852,10997.068908691406
2025-01-23,0.0,6.186999797821045,4.699355801567435,203648,1259970.1348266602,1259974.8341824617,1221.7994384765625
2025-01-24,0.0,6.2179999351501465,4.699355801567435,203648,1266283.250793457,1266287.9501492586,6313.115966796875
2025-01-27,0.0,6.202000141143799,4.699355801567435,203648,1263024.9247436523,1263029.624099454,-3258.3260498046875
2025-02-05,0.0,6.439000129699707,4.699355801567435,203648,1311289.498413086,1311294.1977688875,48264.573669433594
2025-02-06,0.0,6.4019999504089355,4.699355801567435,203648,1303754.485900879,1303759.1852566805,-7535.012512207031
2025-02-07,0.0,6.420000076293945,4.699355801567435,203648,1307420.1755371094,1307424.874892911,3665.6896362304688
2025-02-10,0.0,6.51800012588501,4.699355801567435,203648,1327377.6896362305,1327382.388992032,19957.514099121094
2025-02-11,0.0,6.584000110626221,4.699355801567435,203648,1340818.4545288086,1340823.1538846102,13440.764892578125
2025-02-12,0.0,6.538000106811523,4.699355801567435,203648,1331450.6457519531,1331455.3451077547,-9367.808776855469
2025-02-13,0.0,6.570000171661377,4.699355801567435,203648,1337967.394958496,1337972.0943142977,6516.749206542969
2025-02-14,0.0,6.605000019073486,4.699355801567435,203648,1345095.0438842773,1345099.743240079,7127.64892578125
2025-02-17,0.0,6.49399995803833,4.699355801567435,203648,1322490.1034545898,1322494.8028103914,-22604.9404296875
2025-02-18,0.0,6.554999828338623,4.699355801567435,203648,1334912.605041504,1334917.3043973055,12422.501586914062
2025-02-19,0.0,6.5980000495910645,4.699355801567435,203648,1343669.514099121,1343674.2134549227,8756.909057617188
2025-02-20,0.0,6.61899995803833,4.699355801567435,203648,1347946.1034545898,1347950.8028103914,4276.58935546875
2025-02-21,0.0,6.567999839782715,4.699355801567435,203648,1337560.0313720703,1337564.7307278719,-10386.072082519531
2025-02-24,0.0,6.580999851226807,4.699355801567435,203648,1340207.4577026367,1340212.1570584383,2647.4263305664062
2025-02-25,0.0,6.581999778747559,4.699355801567435,203648,1340411.0909423828,1340415.7902981844,203.63323974609375
2025-02-26,0.0,6.519000053405762,4.699355801567435,203648,1327581.3228759766,1327586.0222317781,-12829.76806640625
2025-02-27,0.0,6.492000102996826,4.699355801567435,203648,1322082.8369750977,1322087.5363308992,-5498.485900878906
2025-02-28,0.0,6.443999767303467,4.699355801567435,203648,1312307.6646118164,1312312.363967618,-9775.17236328125
2025-03-03,0.0,6.451000213623047,4.699355801567435,203648,1313733.2915039062,1313737.9908597078,1425.6268920898438
2025-03-04,0.0,6.499000072479248,4.699355801567435,203648,1323508.366760254,1323513.0661160555,9775.075256347656
2025-03-05,0.0,6.546999931335449,4.699355801567435,203648,1333283.4420166016,1333288.1413724031,9775.075256347656
2025-03-06,0.0,6.534999847412109,4.699355801567435,203648,1330839.6489257812,1330844.3482815828,-2443.7930908203125
2025-03-07,0.0,6.526000022888184,4.699355801567435,203648,1329006.8526611328,1329011.5520169344,-1832.7962646484375
2025-03-10,0.0,6.544000148773193,4.699355801567435,203648,1332672.5422973633,1332677.2416531648,3665.6896362304688
2025-03-11,0.0,6.505000114440918,4.699355801567435,203648,1324730.263305664,1324734.9626614656,-7942.278991699219
2025-03-12,1.0,6.526000022888184,4.699355801567435,203648,1329006.8526611328,1329011.5520169344,4276.58935546875
2025-03-13,0.0,6.574999809265137,4.699355801567435,203648,1338985.5611572266,1338990.2605130281,9978.70849609375
2025-03-14,0.0,6.672999858856201,4.699355801567435,203648,1358943.0752563477,1358947.7746121492,19957.514099121094
2025-03-17,0.0,6.677000045776367,4.699355801567435,203648,1359757.7053222656,1359762.4046780672,814.6300659179688
2025-03-18,0.0,6.7270002365112305,4.699355801567435,203648,1369940.144165039,1369944.8435208406,10182.438842773438
2025-03-19,0.0,6.800000190734863,4.699355801567435,203648,1384806.4388427734,1384811.138198575,14866.294677734375
2025-03-20,0.0,6.807000160217285,4.699355801567435,203648,1386231.9686279297,1386236.6679837313,1425.52978515625
2025-03-21,0.0,6.77400016784668,4.699355801567435,203648,1379511.5861816406,1379516.2855374422,-6720.3824462890625
2025-03-24,0.0,6.78000020980835,4.699355801567435,203648,1380733.4827270508,1380738.1820828523,1221.8965454101562
2025-03-25,0.0,6.77400016784668,4.699355801567435,203648,1379511.5861816406,1379516.2855374422,-1221.8965454101562
2025-03-26,0.0,6.795000076293945,4.699355801567435,203648,1383788.1755371094,1383792.874892911,4276.58935546875
2025-03-27,0.0,6.811999797821045,4.699355801567435,203648,1387250.1348266602,1387254.8341824617,3461.9592895507812
2025-03-28,0.0,6.938000202178955,4.699355801567435,203648,1412909.8651733398,1412914.5645291414,25659.730346679688
