净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2019-07-03,1.581,1.581,0.30%,开放申购,开放赎回,
2019-07-04,1.5797,1.5797,-0.08%,开放申购,开放赎回,
2019-07-05,1.5794,1.5794,-0.02%,开放申购,开放赎回,
2019-07-08,1.5583,1.5583,-1.34%,开放申购,开放赎回,
2019-07-09,1.5453,1.5453,-0.83%,开放申购,开放赎回,
2019-07-10,1.5486,1.5486,0.21%,开放申购,开放赎回,
2019-07-11,1.5553,1.5553,0.43%,开放申购,开放赎回,
2019-07-12,1.5567,1.5567,0.09%,开放申购,开放赎回,
2019-07-15,1.5594,1.5594,0.17%,开放申购,开放赎回,
2019-07-16,1.5639,1.5639,0.29%,开放申购,开放赎回,
2019-07-17,1.5672,1.5672,0.21%,开放申购,开放赎回,
2019-07-18,1.5593,1.5593,-0.50%,开放申购,开放赎回,
2019-07-19,1.5724,1.5724,0.84%,开放申购,开放赎回,
2019-07-22,1.5563,1.5563,-1.02%,开放申购,开放赎回,
2019-07-23,1.5608,1.5608,0.29%,开放申购,开放赎回,
2019-07-24,1.5646,1.5646,0.24%,开放申购,开放赎回,
2019-07-25,1.5648,1.5648,0.01%,开放申购,开放赎回,
2019-07-26,1.5556,1.5556,-0.59%,开放申购,开放赎回,
2019-07-29,1.5404,1.5404,-0.98%,开放申购,开放赎回,
2019-07-30,1.5427,1.5427,0.15%,开放申购,开放赎回,
2019-07-31,1.5225,1.5225,-1.31%,开放申购,开放赎回,
2019-08-01,1.5122,1.5122,-0.68%,开放申购,开放赎回,
2019-08-02,1.4813,1.4813,-2.04%,开放申购,开放赎回,
2019-08-05,1.4446,1.4446,-2.48%,开放申购,开放赎回,
2019-08-06,1.442,1.442,-0.18%,开放申购,开放赎回,
2019-08-07,1.4498,1.4498,0.54%,开放申购,开放赎回,
2019-08-08,1.4564,1.4564,0.46%,开放申购,开放赎回,
2019-08-09,1.4487,1.4487,-0.53%,开放申购,开放赎回,
2019-08-12,1.4427,1.4427,-0.41%,开放申购,开放赎回,
2019-08-13,1.4163,1.4163,-1.83%,开放申购,开放赎回,
2019-08-14,1.4166,1.4166,0.02%,开放申购,开放赎回,
2019-08-15,1.4289,1.4289,0.87%,开放申购,开放赎回,
2019-08-16,1.4419,1.4419,0.91%,开放申购,开放赎回,
2019-08-19,1.4714,1.4714,2.05%,开放申购,开放赎回,
2019-08-20,1.4701,1.4701,-0.09%,开放申购,开放赎回,
2019-08-21,1.472,1.472,0.13%,开放申购,开放赎回,
2019-08-22,1.4613,1.4613,-0.73%,开放申购,开放赎回,
2019-08-23,1.4706,1.4706,0.64%,开放申购,开放赎回,
2019-08-26,1.4432,1.4432,-1.86%,开放申购,开放赎回,
2019-08-27,1.4461,1.4461,0.20%,开放申购,开放赎回,
2019-08-28,1.4426,1.4426,-0.24%,开放申购,开放赎回,
2019-08-29,1.4493,1.4493,0.46%,开放申购,开放赎回,
2019-08-30,1.4496,1.4496,0.02%,开放申购,开放赎回,
2019-09-02,1.4452,1.4452,-0.30%,开放申购,开放赎回,
2019-09-03,1.4401,1.4401,-0.35%,开放申购,开放赎回,
2019-09-04,1.4935,1.4935,3.71%,开放申购,开放赎回,
2019-09-05,1.493,1.493,-0.03%,开放申购,开放赎回,
2019-09-06,1.5023,1.5023,0.62%,开放申购,开放赎回,
2019-09-09,1.502,1.502,-0.02%,开放申购,开放赎回,
2019-09-10,1.5022,1.5022,0.01%,开放申购,开放赎回,
2019-09-11,1.5274,1.5274,1.68%,开放申购,开放赎回,
2019-09-12,1.5257,1.5257,-0.11%,开放申购,开放赎回,
2019-09-16,1.5257,1.5257,0.00%,开放申购,开放赎回,
2019-09-17,1.5113,1.5113,-0.94%,开放申购,开放赎回,
2019-09-18,1.508,1.508,-0.22%,开放申购,开放赎回,
2019-09-19,1.4925,1.4925,-1.03%,开放申购,开放赎回,
2019-09-20,1.4903,1.4903,-0.15%,开放申购,开放赎回,
2019-09-23,1.4773,1.4773,-0.87%,开放申购,开放赎回,
2019-09-24,1.4812,1.4812,0.26%,开放申购,开放赎回,
2019-09-25,1.4623,1.4623,-1.28%,开放申购,开放赎回,
2019-09-26,1.4675,1.4675,0.36%,开放申购,开放赎回,
2019-09-27,1.4626,1.4626,-0.33%,开放申购,开放赎回,
2019-09-30,1.4693,1.4693,0.46%,开放申购,开放赎回,
2019-10-08,1.4584,1.4584,-0.74%,开放申购,开放赎回,
2019-10-09,1.4469,1.4469,-0.79%,开放申购,开放赎回,
2019-10-10,1.4506,1.4506,0.26%,开放申购,开放赎回,
2019-10-11,1.4833,1.4833,2.25%,开放申购,开放赎回,
2019-10-14,1.4933,1.4933,0.67%,开放申购,开放赎回,
2019-10-15,1.4917,1.4917,-0.11%,开放申购,开放赎回,
2019-10-16,1.5008,1.5008,0.61%,开放申购,开放赎回,
2019-10-17,1.5122,1.5122,0.76%,开放申购,开放赎回,
2019-10-18,1.503,1.503,-0.61%,开放申购,开放赎回,
2019-10-21,1.5034,1.5034,0.03%,开放申购,开放赎回,
2019-10-22,1.506,1.506,0.17%,开放申购,开放赎回,
2019-10-23,1.4953,1.4953,-0.71%,开放申购,开放赎回,
2019-10-24,1.5079,1.5079,0.84%,开放申购,开放赎回,
2019-10-25,1.502,1.502,-0.39%,开放申购,开放赎回,
2019-10-28,1.5141,1.5141,0.81%,开放申购,开放赎回,
2019-10-29,1.5048,1.5048,-0.61%,开放申购,开放赎回,
2019-10-30,1.4978,1.4978,-0.47%,开放申购,开放赎回,
2019-10-31,1.5109,1.5109,0.87%,开放申购,开放赎回,
2019-11-01,1.5193,1.5193,0.56%,开放申购,开放赎回,
2019-11-04,1.5413,1.5413,1.45%,开放申购,开放赎回,
2019-11-05,1.5482,1.5482,0.45%,开放申购,开放赎回,
2019-11-06,1.5439,1.5439,-0.28%,开放申购,开放赎回,
2019-11-07,1.552,1.552,0.52%,开放申购,开放赎回,
2019-11-08,1.5404,1.5404,-0.75%,开放申购,开放赎回,
2019-11-11,1.5013,1.5013,-2.54%,开放申购,开放赎回,
2019-11-12,1.5088,1.5088,0.50%,开放申购,开放赎回,
2019-11-13,1.4831,1.4831,-1.70%,开放申购,开放赎回,
2019-11-14,1.4712,1.4712,-0.80%,开放申购,开放赎回,
2019-11-15,1.4711,1.4711,-0.01%,开放申购,开放赎回,
2019-11-18,1.4894,1.4894,1.24%,开放申购,开放赎回,
2019-11-19,1.511,1.511,1.45%,开放申购,开放赎回,
2019-11-20,1.5014,1.5014,-0.64%,开放申购,开放赎回,
2019-11-21,1.4819,1.4819,-1.30%,开放申购,开放赎回,
2019-11-22,1.4912,1.4912,0.63%,开放申购,开放赎回,
2019-11-25,1.5133,1.5133,1.48%,开放申购,开放赎回,
2019-11-26,1.5084,1.5084,-0.32%,开放申购,开放赎回,
2019-11-27,1.5101,1.5101,0.11%,开放申购,开放赎回,
2019-11-28,1.5049,1.5049,-0.34%,开放申购,开放赎回,
2019-11-29,1.4767,1.4767,-1.87%,开放申购,开放赎回,
2019-12-02,1.4817,1.4817,0.34%,开放申购,开放赎回,
2019-12-03,1.4774,1.4774,-0.29%,开放申购,开放赎回,
2019-12-04,1.463,1.463,-0.97%,开放申购,开放赎回,
2019-12-05,1.4733,1.4733,0.70%,开放申购,开放赎回,
2019-12-06,1.4856,1.4856,0.83%,开放申购,开放赎回,
2019-12-09,1.4854,1.4854,-0.01%,开放申购,开放赎回,
2019-12-10,1.4823,1.4823,-0.21%,开放申购,开放赎回,
2019-12-11,1.4936,1.4936,0.76%,开放申购,开放赎回,
2019-12-12,1.5124,1.5124,1.26%,开放申购,开放赎回,
2019-12-13,1.5481,1.5481,2.36%,开放申购,开放赎回,
2019-12-16,1.536,1.536,-0.78%,开放申购,开放赎回,
2019-12-17,1.5553,1.5553,1.26%,开放申购,开放赎回,
2019-12-18,1.5585,1.5585,0.21%,开放申购,开放赎回,
2019-12-19,1.5545,1.5545,-0.26%,开放申购,开放赎回,
2019-12-20,1.557,1.557,0.16%,开放申购,开放赎回,
2019-12-23,1.5598,1.5598,0.18%,开放申购,开放赎回,
2019-12-24,1.5602,1.5602,0.03%,开放申购,开放赎回,
2019-12-27,1.574,1.574,,开放申购,开放赎回,
2019-12-30,1.5772,1.5772,0.20%,开放申购,开放赎回,
2019-12-31,1.5698,1.5698,-0.47%,开放申购,开放赎回,
2020-01-02,1.5844,1.5844,0.93%,开放申购,开放赎回,
2020-01-03,1.581,1.581,-0.21%,开放申购,开放赎回,
2020-01-06,1.571,1.571,-0.63%,开放申购,开放赎回,
2020-01-07,1.5774,1.5774,0.41%,开放申购,开放赎回,
2020-01-08,1.5598,1.5598,-1.12%,开放申购,开放赎回,
2020-01-09,1.5856,1.5856,1.65%,开放申购,开放赎回,
2020-01-10,1.5886,1.5886,0.19%,开放申购,开放赎回,
2020-01-13,1.6029,1.6029,0.90%,开放申购,开放赎回,
2020-01-14,1.5907,1.5907,-0.76%,开放申购,开放赎回,
2020-01-15,1.5824,1.5824,-0.52%,开放申购,开放赎回,
2020-01-16,1.5889,1.5889,0.41%,开放申购,开放赎回,
2020-01-17,1.5989,1.5989,0.63%,开放申购,开放赎回,
2020-01-20,1.5809,1.5809,-1.13%,开放申购,开放赎回,
2020-01-21,1.5374,1.5374,-2.75%,开放申购,开放赎回,
2020-01-22,1.5612,1.5612,1.55%,开放申购,开放赎回,
2020-01-23,1.5382,1.5382,-1.47%,开放申购,开放赎回,
2020-02-03,1.4674,1.4674,-4.60%,开放申购,开放赎回,
2020-02-04,1.4946,1.4946,1.85%,开放申购,开放赎回,
2020-02-05,1.4998,1.4998,0.35%,开放申购,开放赎回,
2020-02-06,1.5399,1.5399,2.67%,开放申购,开放赎回,
2020-02-07,1.5311,1.5311,-0.57%,开放申购,开放赎回,
2020-02-10,1.5238,1.5238,-0.48%,开放申购,开放赎回,
2020-02-11,1.5448,1.5448,1.38%,开放申购,开放赎回,
2020-02-12,1.5538,1.5538,0.58%,开放申购,开放赎回,
2020-02-13,1.5491,1.5491,-0.30%,开放申购,开放赎回,
2020-02-14,1.5555,1.5555,0.41%,开放申购,开放赎回,
2020-02-17,1.5614,1.5614,0.38%,开放申购,开放赎回,
2020-02-18,1.5393,1.5393,-1.42%,开放申购,开放赎回,
2020-02-19,1.5495,1.5495,0.66%,开放申购,开放赎回,
2020-02-20,1.5459,1.5459,-0.23%,开放申购,开放赎回,
2020-02-21,1.5322,1.5322,-0.89%,开放申购,开放赎回,
2020-02-24,1.5045,1.5045,-1.81%,开放申购,开放赎回,
2020-02-25,1.5084,1.5084,0.26%,开放申购,开放赎回,
2020-02-26,1.4961,1.4961,-0.82%,开放申购,开放赎回,
2020-02-27,1.505,1.505,0.59%,开放申购,开放赎回,
2020-02-28,1.4683,1.4683,-2.44%,开放申购,开放赎回,
2020-03-02,1.472,1.472,0.25%,开放申购,开放赎回,
2020-03-03,1.4685,1.4685,-0.24%,开放申购,开放赎回,
2020-03-04,1.4661,1.4661,-0.16%,开放申购,开放赎回,
2020-03-05,1.4922,1.4922,1.78%,开放申购,开放赎回,
2020-03-06,1.4582,1.4582,-2.28%,开放申购,开放赎回,
2020-03-09,1.4,1.4,-3.99%,开放申购,开放赎回,
2020-03-10,1.421,1.421,1.50%,开放申购,开放赎回,
2020-03-11,1.4163,1.4163,-0.33%,开放申购,开放赎回,
2020-03-12,1.367,1.367,-3.48%,开放申购,开放赎回,
2020-03-13,1.3592,1.3592,-0.57%,开放申购,开放赎回,
2020-03-16,1.3115,1.3115,-3.51%,开放申购,开放赎回,
2020-03-17,1.3228,1.3228,0.86%,开放申购,开放赎回,
2020-03-18,1.2748,1.2748,-3.63%,开放申购,开放赎回,
2020-03-19,1.2474,1.2474,-2.15%,开放申购,开放赎回,
2020-03-20,1.3175,1.3175,5.62%,开放申购,开放赎回,
2020-03-23,1.2509,1.2509,-5.06%,开放申购,开放赎回,
2020-03-24,1.3073,1.3073,4.51%,开放申购,开放赎回,
2020-03-25,1.3507,1.3507,3.32%,开放申购,开放赎回,
2020-03-26,1.3377,1.3377,-0.96%,开放申购,开放赎回,
2020-03-27,1.3425,1.3425,0.36%,开放申购,开放赎回,
2020-03-30,1.3248,1.3248,-1.32%,开放申购,开放赎回,
2020-03-31,1.3565,1.3565,2.39%,开放申购,开放赎回,
2020-04-01,1.3237,1.3237,-2.42%,开放申购,开放赎回,
2020-04-02,1.3391,1.3391,1.16%,开放申购,开放赎回,
2020-04-03,1.3385,1.3385,-0.04%,开放申购,开放赎回,
2020-04-07,1.3917,1.3917,3.97%,开放申购,开放赎回,
2020-04-08,1.366,1.366,-1.85%,开放申购,开放赎回,
2020-04-09,1.3853,1.3853,1.41%,开放申购,开放赎回,
2020-04-14,1.3903,1.3903,,开放申购,开放赎回,
2020-04-15,1.3744,1.3744,-1.14%,开放申购,开放赎回,
2020-04-16,1.3727,1.3727,-0.12%,开放申购,开放赎回,
2020-04-17,1.3931,1.3931,1.49%,开放申购,开放赎回,
2020-04-20,1.3891,1.3891,-0.29%,开放申购,开放赎回,
2020-04-21,1.3618,1.3618,-1.97%,开放申购,开放赎回,
2020-04-22,1.3702,1.3702,0.62%,开放申购,开放赎回,
2020-04-23,1.3745,1.3745,0.31%,开放申购,开放赎回,
2020-04-24,1.3649,1.3649,-0.70%,开放申购,开放赎回,
2020-04-27,1.3875,1.3875,1.66%,开放申购,开放赎回,
2020-04-28,1.404,1.404,1.19%,开放申购,开放赎回,
2020-04-29,1.4067,1.4067,0.19%,开放申购,开放赎回,
2020-05-06,1.3791,1.3791,,开放申购,开放赎回,
2020-05-07,1.3746,1.3746,-0.33%,开放申购,开放赎回,
2020-05-08,1.3866,1.3866,0.87%,开放申购,开放赎回,
2020-05-11,1.4062,1.4062,1.41%,开放申购,开放赎回,
2020-05-12,1.3898,1.3898,-1.17%,开放申购,开放赎回,
2020-05-13,1.3855,1.3855,-0.31%,开放申购,开放赎回,
2020-05-14,1.3674,1.3674,-1.31%,开放申购,开放赎回,
2020-05-15,1.3657,1.3657,-0.12%,开放申购,开放赎回,
2020-05-18,1.3761,1.3761,0.76%,开放申购,开放赎回,
2020-05-19,1.3996,1.3996,1.71%,开放申购,开放赎回,
2020-05-20,1.4018,1.4018,0.16%,开放申购,开放赎回,
2020-05-21,1.3924,1.3924,-0.67%,开放申购,开放赎回,
2020-05-22,1.319,1.319,-5.27%,开放申购,开放赎回,
2020-05-25,1.3265,1.3265,0.57%,开放申购,开放赎回,
2020-05-26,1.3514,1.3514,1.88%,开放申购,开放赎回,
2020-05-27,1.3427,1.3427,-0.64%,开放申购,开放赎回,
2020-05-28,1.3372,1.3372,-0.41%,开放申购,开放赎回,
2020-05-29,1.3288,1.3288,-0.63%,开放申购,开放赎回,
2020-06-01,1.3713,1.3713,3.20%,开放申购,开放赎回,
2020-06-02,1.385,1.385,1.00%,开放申购,开放赎回,
2020-06-03,1.4027,1.4027,1.28%,开放申购,开放赎回,
2020-06-04,1.4053,1.4053,0.19%,开放申购,开放赎回,
2020-06-05,1.427,1.427,1.54%,开放申购,开放赎回,
2020-06-08,1.4257,1.4257,-0.09%,开放申购,开放赎回,
2020-06-09,1.4374,1.4374,0.82%,开放申购,开放赎回,
2020-06-10,1.4381,1.4381,0.05%,开放申购,开放赎回,
2020-06-11,1.4048,1.4048,-2.32%,开放申购,开放赎回,
2020-06-12,1.4001,1.4001,-0.33%,开放申购,开放赎回,
2020-06-15,1.3725,1.3725,-1.97%,开放申购,开放赎回,
2020-06-16,1.4009,1.4009,2.07%,开放申购,开放赎回,
2020-06-17,1.4098,1.4098,0.64%,开放申购,开放赎回,
2020-06-18,1.4095,1.4095,-0.02%,开放申购,开放赎回,
2020-06-19,1.42,1.42,0.74%,开放申购,开放赎回,
2020-06-22,1.4141,1.4141,-0.42%,开放申购,开放赎回,
2020-06-23,1.4334,1.4334,1.36%,开放申购,开放赎回,
2020-06-24,1.4236,1.4236,-0.68%,开放申购,开放赎回,
2020-06-29,1.4014,1.4014,-1.56%,开放申购,开放赎回,
2020-06-30,1.4089,1.4089,0.54%,开放申购,开放赎回,
2020-07-02,1.4488,1.4488,,开放申购,开放赎回,
2020-07-03,1.4629,1.4629,0.97%,开放申购,开放赎回,
2020-07-06,1.5174,1.5174,3.73%,开放申购,开放赎回,
2020-07-07,1.4933,1.4933,-1.59%,开放申购,开放赎回,
2020-07-08,1.4985,1.4985,0.35%,开放申购,开放赎回,
2020-07-09,1.5015,1.5015,0.20%,开放申购,开放赎回,
2020-07-10,1.4717,1.4717,-1.98%,开放申购,开放赎回,
2020-07-13,1.4741,1.4741,0.16%,开放申购,开放赎回,
2020-07-14,1.4593,1.4593,-1.00%,开放申购,开放赎回,
2020-07-15,1.4587,1.4587,-0.04%,开放申购,开放赎回,
2020-07-16,1.4281,1.4281,-2.10%,开放申购,开放赎回,
2020-07-17,1.4379,1.4379,0.69%,开放申购,开放赎回,
2020-07-20,1.433,1.433,-0.34%,开放申购,开放赎回,
2020-07-21,1.464,1.464,2.16%,开放申购,开放赎回,
2020-07-22,1.4306,1.4306,-2.28%,开放申购,开放赎回,
2020-07-23,1.4444,1.4444,0.96%,开放申购,开放赎回,
2020-07-24,1.4147,1.4147,-2.06%,开放申购,开放赎回,
2020-07-27,1.4111,1.4111,-0.25%,开放申购,开放赎回,
2020-07-28,1.4175,1.4175,0.45%,开放申购,开放赎回,
2020-07-29,1.425,1.425,0.53%,开放申购,开放赎回,
2020-07-30,1.4141,1.4141,-0.76%,开放申购,开放赎回,
2020-07-31,1.4071,1.4071,-0.50%,开放申购,开放赎回,
2020-08-03,1.4016,1.4016,-0.39%,开放申购,开放赎回,
2020-08-04,1.4253,1.4253,1.69%,开放申购,开放赎回,
2020-08-05,1.4323,1.4323,0.49%,开放申购,开放赎回,
2020-08-06,1.4168,1.4168,-1.08%,开放申购,开放赎回,
2020-08-07,1.3945,1.3945,-1.57%,开放申购,开放赎回,
2020-08-10,1.3916,1.3916,-0.21%,开放申购,开放赎回,
2020-08-11,1.4202,1.4202,2.06%,开放申购,开放赎回,
2020-08-12,1.4371,1.4371,1.19%,开放申购,开放赎回,
2020-08-13,1.4324,1.4324,-0.33%,开放申购,开放赎回,
2020-08-14,1.4296,1.4296,-0.20%,开放申购,开放赎回,
2020-08-17,1.4379,1.4379,0.58%,开放申购,开放赎回,
2020-08-18,1.4386,1.4386,0.05%,开放申购,开放赎回,
2020-08-19,1.4255,1.4255,-0.91%,开放申购,开放赎回,
2020-08-20,1.4063,1.4063,-1.35%,开放申购,开放赎回,
2020-08-21,1.421,1.421,1.05%,开放申购,开放赎回,
2020-08-24,1.446,1.446,1.76%,开放申购,开放赎回,
2020-08-25,1.4425,1.4425,-0.24%,开放申购,开放赎回,
2020-08-26,1.4405,1.4405,-0.14%,开放申购,开放赎回,
2020-08-27,1.4272,1.4272,-0.92%,开放申购,开放赎回,
2020-08-28,1.4355,1.4355,0.58%,开放申购,开放赎回,
2020-08-31,1.4175,1.4175,-1.25%,开放申购,开放赎回,
2020-09-01,1.417,1.417,-0.04%,开放申购,开放赎回,
2020-09-02,1.4125,1.4125,-0.32%,开放申购,开放赎回,
2020-09-03,1.403,1.403,-0.67%,开放申购,开放赎回,
2020-09-04,1.3872,1.3872,-1.13%,开放申购,开放赎回,
2020-09-07,1.3822,1.3822,-0.36%,开放申购,开放赎回,
2020-09-08,1.3831,1.3831,0.07%,开放申购,开放赎回,
2020-09-09,1.3766,1.3766,-0.47%,开放申购,开放赎回,
2020-09-10,1.3666,1.3666,-0.73%,开放申购,开放赎回,
2020-09-11,1.3779,1.3779,0.83%,开放申购,开放赎回,
2020-09-14,1.3843,1.3843,0.46%,开放申购,开放赎回,
2020-09-15,1.3877,1.3877,0.25%,开放申购,开放赎回,
2020-09-16,1.3807,1.3807,-0.50%,开放申购,开放赎回,
2020-09-17,1.3579,1.3579,-1.65%,开放申购,开放赎回,
2020-09-18,1.3626,1.3626,0.35%,开放申购,开放赎回,
2020-09-21,1.3358,1.3358,-1.97%,开放申购,开放赎回,
2020-09-22,1.3283,1.3283,-0.56%,开放申购,开放赎回,
2020-09-23,1.3318,1.3318,0.26%,开放申购,开放赎回,
2020-09-24,1.3096,1.3096,-1.67%,开放申购,开放赎回,
2020-09-25,1.3068,1.3068,-0.21%,开放申购,开放赎回,
2020-09-28,1.3218,1.3218,1.15%,开放申购,开放赎回,
2020-09-29,1.3104,1.3104,-0.86%,开放申购,开放赎回,
2020-09-30,1.3188,1.3188,0.64%,开放申购,开放赎回,
2020-10-09,1.348,1.348,2.21%,开放申购,开放赎回,
2020-10-12,1.3648,1.3648,1.25%,开放申购,开放赎回,
2020-10-13,1.3678,1.3678,0.22%,开放申购,开放赎回,
2020-10-14,1.3714,1.3714,0.26%,开放申购,开放赎回,
2020-10-15,1.3427,1.3427,-2.09%,开放申购,开放赎回,
2020-10-16,1.3544,1.3544,0.87%,开放申购,开放赎回,
2020-10-19,1.357,1.357,0.19%,开放申购,开放赎回,
2020-10-20,1.3564,1.3564,-0.04%,开放申购,开放赎回,
2020-10-21,1.3632,1.3632,0.50%,开放申购,开放赎回,
2020-10-22,1.362,1.362,-0.09%,开放申购,开放赎回,
2020-10-23,1.371,1.371,0.66%,开放申购,开放赎回,
2020-10-26,1.3713,1.3713,0.02%,暂停申购,暂停赎回,
2020-10-27,1.3687,1.3687,-0.19%,开放申购,开放赎回,
2020-10-28,1.368,1.368,-0.05%,开放申购,开放赎回,
2020-10-29,1.3629,1.3629,-0.37%,开放申购,开放赎回,
2020-10-30,1.3381,1.3381,-1.82%,开放申购,开放赎回,
2020-11-02,1.3514,1.3514,0.99%,开放申购,开放赎回,
2020-11-03,1.3772,1.3772,1.91%,开放申购,开放赎回,
2020-11-04,1.3704,1.3704,-0.49%,开放申购,开放赎回,
2020-11-05,1.4152,1.4152,3.27%,开放申购,开放赎回,
2020-11-06,1.404,1.404,-0.79%,开放申购,开放赎回,
2020-11-09,1.4171,1.4171,0.93%,开放申购,开放赎回,
2020-11-10,1.4278,1.4278,0.76%,开放申购,开放赎回,
2020-11-11,1.426,1.426,-0.13%,开放申购,开放赎回,
2020-11-12,1.4262,1.4262,0.01%,开放申购,开放赎回,
2020-11-13,1.4262,1.4262,0.00%,开放申购,开放赎回,
2020-11-16,1.4329,1.4329,0.47%,开放申购,开放赎回,
2020-11-17,1.429,1.429,-0.27%,开放申购,开放赎回,
2020-11-18,1.4326,1.4326,0.25%,开放申购,开放赎回,
2020-11-19,1.421,1.421,-0.81%,开放申购,开放赎回,
2020-11-20,1.4318,1.4318,0.76%,开放申购,开放赎回,
2020-11-23,1.4324,1.4324,0.04%,开放申购,开放赎回,
2020-11-24,1.4396,1.4396,0.50%,开放申购,开放赎回,
2020-11-25,1.4423,1.4423,0.19%,开放申购,开放赎回,
2020-11-26,1.4508,1.4508,0.59%,开放申购,开放赎回,
2020-11-27,1.4545,1.4545,0.26%,开放申购,开放赎回,
2020-11-30,1.4268,1.4268,-1.90%,开放申购,开放赎回,
2020-12-01,1.4405,1.4405,0.96%,开放申购,开放赎回,
2020-12-02,1.4325,1.4325,-0.56%,开放申购,开放赎回,
2020-12-03,1.4422,1.4422,0.68%,开放申购,开放赎回,
2020-12-04,1.4456,1.4456,0.24%,开放申购,开放赎回,
2020-12-07,1.4251,1.4251,-1.42%,开放申购,开放赎回,
2020-12-08,1.4143,1.4143,-0.76%,开放申购,开放赎回,
2020-12-09,1.4245,1.4245,0.72%,开放申购,开放赎回,
2020-12-10,1.4226,1.4226,-0.13%,开放申购,开放赎回,
2020-12-11,1.4258,1.4258,0.22%,开放申购,开放赎回,
2020-12-14,1.4192,1.4192,-0.46%,开放申购,开放赎回,
2020-12-15,1.4116,1.4116,-0.54%,开放申购,开放赎回,
2020-12-16,1.4233,1.4233,0.83%,开放申购,开放赎回,
2020-12-17,1.4341,1.4341,0.76%,开放申购,开放赎回,
2020-12-18,1.4238,1.4238,-0.72%,开放申购,开放赎回,
2020-12-21,1.4177,1.4177,-0.43%,开放申购,开放赎回,
2020-12-22,1.4055,1.4055,-0.86%,开放申购,开放赎回,
2020-12-23,1.4202,1.4202,1.05%,开放申购,开放赎回,
2020-12-24,1.4189,1.4189,-0.09%,开放申购,开放赎回,
2020-12-25,1.4182,1.4182,-0.05%,暂停申购,暂停赎回,
2020-12-28,1.4127,1.4127,-0.39%,开放申购,开放赎回,
2020-12-29,1.4297,1.4297,1.20%,开放申购,开放赎回,
2020-12-30,1.4574,1.4574,1.94%,开放申购,开放赎回,
2020-12-31,1.4591,1.4591,0.12%,开放申购,开放赎回,
2021-01-04,1.4748,1.4748,1.08%,开放申购,开放赎回,
2021-01-05,1.4698,1.4698,-0.34%,开放申购,开放赎回,
2021-01-06,1.4689,1.4689,-0.06%,开放申购,开放赎回,
2021-01-07,1.4619,1.4619,-0.48%,开放申购,开放赎回,
2021-01-08,1.4802,1.4802,1.25%,开放申购,开放赎回,
2021-01-11,1.4836,1.4836,0.23%,开放申购,开放赎回,
2021-01-12,1.5029,1.5029,1.30%,开放申购,开放赎回,
2021-01-13,1.4964,1.4964,-0.43%,开放申购,开放赎回,
2021-01-14,1.5124,1.5124,1.07%,开放申购,开放赎回,
2021-01-15,1.5141,1.5141,0.11%,开放申购,开放赎回,
2021-01-18,1.5329,1.5329,1.24%,开放申购,开放赎回,
2021-01-19,1.5731,1.5731,2.62%,开放申购,开放赎回,
2021-01-20,1.588,1.588,0.95%,开放申购,开放赎回,
2021-01-21,1.5831,1.5831,-0.31%,开放申购,开放赎回,
2021-01-22,1.5575,1.5575,-1.62%,开放申购,开放赎回,
2021-01-25,1.5957,1.5957,2.45%,开放申购,开放赎回,
2021-01-26,1.5579,1.5579,-2.37%,开放申购,开放赎回,
2021-01-27,1.5486,1.5486,-0.60%,开放申购,开放赎回,
2021-01-28,1.5145,1.5145,-2.20%,开放申购,开放赎回,
2021-01-29,1.4982,1.4982,-1.08%,开放申购,开放赎回,
2021-02-01,1.5258,1.5258,1.84%,开放申购,开放赎回,
2021-02-02,1.5465,1.5465,1.36%,开放申购,开放赎回,
2021-02-03,1.5477,1.5477,0.08%,开放申购,开放赎回,
2021-02-04,1.5371,1.5371,-0.68%,开放申购,开放赎回,
2021-02-05,1.5479,1.5479,0.70%,开放申购,开放赎回,
2021-02-08,1.5478,1.5478,-0.01%,开放申购,开放赎回,
2021-02-09,1.5533,1.5533,0.36%,开放申购,开放赎回,
2021-02-10,1.5782,1.5782,1.60%,开放申购,开放赎回,
2021-02-18,1.6087,1.6087,1.93%,开放申购,开放赎回,
2021-02-19,1.6133,1.6133,0.29%,开放申购,开放赎回,
2021-02-22,1.5947,1.5947,-1.15%,开放申购,开放赎回,
2021-02-23,1.6102,1.6102,0.97%,开放申购,开放赎回,
2021-02-24,1.5669,1.5669,-2.69%,开放申购,开放赎回,
2021-02-25,1.5827,1.5827,1.01%,开放申购,开放赎回,
2021-02-26,1.5322,1.5322,-3.19%,开放申购,开放赎回,
2021-03-01,1.5551,1.5551,1.49%,开放申购,开放赎回,
2021-03-02,1.5347,1.5347,-1.31%,开放申购,开放赎回,
2021-03-03,1.5722,1.5722,2.44%,开放申购,开放赎回,
2021-03-04,1.5445,1.5445,-1.76%,开放申购,开放赎回,
2021-03-05,1.5398,1.5398,-0.30%,开放申购,开放赎回,
2021-03-08,1.5101,1.5101,-1.93%,开放申购,开放赎回,
2021-03-09,1.5333,1.5333,1.54%,开放申购,开放赎回,
2021-03-10,1.5356,1.5356,0.15%,开放申购,开放赎回,
2021-03-11,1.5591,1.5591,1.53%,开放申购,开放赎回,
2021-03-12,1.5243,1.5243,-2.23%,开放申购,开放赎回,
2021-03-15,1.5317,1.5317,0.49%,开放申购,开放赎回,
