净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2022-03-07,1.7628,1.8628,-2.01%,开放申购,开放赎回,
2022-03-08,1.7053,1.8053,-3.26%,开放申购,开放赎回,
2022-03-09,1.6721,1.7721,-1.95%,开放申购,开放赎回,
2022-03-10,1.7007,1.8007,1.71%,开放申购,开放赎回,
2022-03-11,1.7153,1.8153,0.86%,开放申购,开放赎回,
2022-03-14,1.6781,1.7781,-2.17%,开放申购,开放赎回,
2022-03-15,1.5874,1.6874,-5.40%,开放申购,开放赎回,
2022-03-16,1.6351,1.7351,3.00%,开放申购,开放赎回,
2022-03-17,1.663,1.763,1.71%,开放申购,开放赎回,
2022-03-18,1.6796,1.7796,1.00%,开放申购,开放赎回,
2022-03-21,1.6857,1.7857,0.36%,开放申购,开放赎回,
2022-03-22,1.686,1.786,0.02%,开放申购,开放赎回,
2022-03-23,1.6961,1.7961,0.60%,开放申购,开放赎回,
2022-03-24,1.6828,1.7828,-0.78%,开放申购,开放赎回,
2022-03-25,1.6638,1.7638,-1.13%,开放申购,开放赎回,
2022-03-28,1.6676,1.7676,0.23%,开放申购,开放赎回,
2022-03-29,1.6602,1.7602,-0.44%,开放申购,开放赎回,
2022-03-30,1.692,1.792,1.92%,开放申购,开放赎回,
2022-03-31,1.6788,1.7788,-0.78%,开放申购,开放赎回,
2022-04-01,1.689,1.789,0.61%,开放申购,开放赎回,
2022-04-06,1.6868,1.7868,-0.13%,开放申购,开放赎回,
2022-04-07,1.6528,1.7528,-2.02%,开放申购,开放赎回,
2022-04-08,1.6532,1.7532,0.02%,开放申购,开放赎回,
2022-04-11,1.6044,1.7044,-2.95%,开放申购,开放赎回,
2022-04-12,1.6291,1.7291,1.54%,开放申购,开放赎回,
2022-04-13,1.6087,1.7087,-1.25%,开放申购,开放赎回,
2022-04-14,1.6293,1.7293,1.28%,开放申购,开放赎回,
2022-04-15,1.615,1.715,-0.88%,开放申购,开放赎回,
2022-04-18,1.6161,1.7161,0.07%,开放申购,开放赎回,
2022-04-19,1.6209,1.7209,0.30%,开放申购,开放赎回,
2022-04-20,1.5867,1.6867,-2.11%,开放申购,开放赎回,
2022-04-21,1.5371,1.6371,-3.13%,开放申购,开放赎回,
2022-04-22,1.5322,1.6322,-0.32%,开放申购,开放赎回,
2022-04-25,1.4385,1.5385,-6.12%,开放申购,开放赎回,
2022-04-26,1.4036,1.5036,-2.43%,开放申购,开放赎回,
2022-04-27,1.4551,1.5551,3.67%,开放申购,开放赎回,
2022-04-28,1.4505,1.5505,-0.32%,开放申购,开放赎回,
2022-04-29,1.5049,1.6049,3.75%,开放申购,开放赎回,
2022-05-05,1.52,1.62,1.00%,开放申购,开放赎回,
2022-05-06,1.4884,1.5884,-2.08%,开放申购,开放赎回,
2022-05-09,1.4999,1.5999,0.77%,开放申购,开放赎回,
2022-05-10,1.5212,1.6212,1.42%,开放申购,开放赎回,
2022-05-11,1.5341,1.6341,0.85%,开放申购,开放赎回,
2022-05-12,1.535,1.635,0.06%,开放申购,开放赎回,
2022-05-13,1.5494,1.6494,0.94%,开放申购,开放赎回,
2022-05-16,1.5478,1.6478,-0.10%,开放申购,开放赎回,
2022-05-17,1.5545,1.6545,0.43%,开放申购,开放赎回,
2022-05-18,1.5502,1.6502,-0.28%,开放申购,开放赎回,
2022-05-19,1.5607,1.6607,0.68%,开放申购,开放赎回,
2022-05-20,1.5844,1.6844,1.52%,开放申购,开放赎回,
2022-05-23,1.5939,1.6939,0.60%,开放申购,开放赎回,
2022-05-24,1.5385,1.6385,-3.48%,开放申购,开放赎回,
2022-05-25,1.5633,1.6633,1.61%,开放申购,开放赎回,
2022-05-26,1.5809,1.6809,1.13%,开放申购,开放赎回,
2022-05-27,1.579,1.679,-0.12%,开放申购,开放赎回,
2022-05-30,1.5904,1.6904,0.72%,开放申购,开放赎回,
2022-05-31,1.6123,1.7123,1.38%,开放申购,开放赎回,
2022-06-01,1.6117,1.7117,-0.04%,开放申购,开放赎回,
2022-06-02,1.6273,1.7273,0.97%,开放申购,开放赎回,
2022-06-06,1.6556,1.7556,1.74%,开放申购,开放赎回,
2022-06-07,1.6557,1.7557,0.01%,开放申购,开放赎回,
2022-06-08,1.6642,1.7642,0.51%,开放申购,开放赎回,
2022-06-09,1.6431,1.7431,-1.27%,开放申购,开放赎回,
2022-06-10,1.6734,1.7734,1.84%,开放申购,开放赎回,
2022-06-13,1.6719,1.7719,-0.09%,开放申购,开放赎回,
2022-06-14,1.6823,1.7823,0.62%,开放申购,开放赎回,
2022-06-15,1.6807,1.7807,-0.10%,开放申购,开放赎回,
2022-06-16,1.6815,1.7815,0.05%,开放申购,开放赎回,
2022-06-17,1.6952,1.7952,0.81%,开放申购,开放赎回,
2022-06-20,1.6992,1.7992,0.24%,开放申购,开放赎回,
2022-06-21,1.686,1.786,-0.78%,开放申购,开放赎回,
2022-06-22,1.6613,1.7613,-1.47%,开放申购,开放赎回,
2022-06-23,1.6931,1.7931,1.91%,开放申购,开放赎回,
2022-06-24,1.7111,1.8111,1.06%,开放申购,开放赎回,
2022-06-27,1.7215,1.8215,0.61%,开放申购,开放赎回,
2022-06-28,1.7458,1.8458,1.41%,开放申购,开放赎回,
2022-06-29,1.7151,1.8151,-1.76%,开放申购,开放赎回,
2022-06-30,1.7355,1.8355,1.19%,开放申购,开放赎回,
2022-07-01,1.7314,1.8314,-0.24%,开放申购,开放赎回,
2022-07-04,1.7529,1.8529,1.24%,开放申购,开放赎回,
2022-07-05,1.7497,1.8497,-0.18%,开放申购,开放赎回,
2022-07-06,1.7266,1.8266,-1.32%,开放申购,开放赎回,
2022-07-07,1.7364,1.8364,0.57%,开放申购,开放赎回,
2022-07-08,1.7248,1.8248,-0.67%,开放申购,开放赎回,
2022-07-11,1.7028,1.8028,-1.28%,开放申购,开放赎回,
2022-07-12,1.6832,1.7832,-1.15%,开放申购,开放赎回,
2022-07-13,1.6906,1.7906,0.44%,开放申购,开放赎回,
2022-07-14,1.6999,1.7999,0.55%,开放申购,开放赎回,
2022-07-15,1.6742,1.7742,-1.51%,开放申购,开放赎回,
2022-07-18,1.7038,1.8038,1.77%,开放申购,开放赎回,
2022-07-19,1.71,1.81,0.36%,开放申购,开放赎回,
2022-07-20,1.7294,1.8294,1.13%,开放申购,开放赎回,
2022-07-21,1.7142,1.8142,-0.88%,开放申购,开放赎回,
2022-07-22,1.6987,1.7987,-0.90%,开放申购,开放赎回,
2022-07-25,1.6837,1.7837,-0.88%,开放申购,开放赎回,
2022-07-26,1.7036,1.8036,1.18%,开放申购,开放赎回,
2022-07-27,1.7101,1.8101,0.38%,开放申购,开放赎回,
2022-07-28,1.7151,1.8151,0.29%,开放申购,开放赎回,
2022-07-29,1.7013,1.8013,-0.80%,开放申购,开放赎回,
2022-08-01,1.715,1.815,0.81%,开放申购,开放赎回,
2022-08-02,1.6706,1.7706,-2.59%,开放申购,开放赎回,
2022-08-03,1.6586,1.7586,-0.72%,开放申购,开放赎回,
2022-08-04,1.6668,1.7668,0.49%,开放申购,开放赎回,
2022-08-05,1.696,1.796,1.75%,开放申购,开放赎回,
2022-08-08,1.7097,1.8097,0.81%,开放申购,开放赎回,
2022-08-09,1.7143,1.8143,0.27%,开放申购,开放赎回,
2022-08-10,1.7093,1.8093,-0.29%,开放申购,开放赎回,
2022-08-11,1.7396,1.8396,1.77%,开放申购,开放赎回,
2022-08-12,1.7351,1.8351,-0.26%,开放申购,开放赎回,
2022-08-15,1.7407,1.8407,0.32%,开放申购,开放赎回,
2022-08-16,1.7466,1.8466,0.34%,开放申购,开放赎回,
2022-08-17,1.754,1.854,0.42%,开放申购,开放赎回,
2022-08-18,1.7479,1.8479,-0.35%,开放申购,开放赎回,
2022-08-19,1.728,1.828,-1.14%,开放申购,开放赎回,
2022-08-22,1.7489,1.8489,1.21%,开放申购,开放赎回,
2022-08-23,1.7472,1.8472,-0.10%,开放申购,开放赎回,
2022-08-24,1.6998,1.7998,-2.71%,开放申购,开放赎回,
2022-08-25,1.7093,1.8093,0.56%,开放申购,开放赎回,
2022-08-26,1.7035,1.8035,-0.34%,开放申购,开放赎回,
2022-08-29,1.7068,1.8068,0.19%,开放申购,开放赎回,
2022-08-30,1.7006,1.8006,-0.36%,开放申购,开放赎回,
2022-08-31,1.6671,1.7671,-1.97%,开放申购,开放赎回,
2022-09-01,1.6597,1.7597,-0.44%,开放申购,开放赎回,
2022-09-02,1.6654,1.7654,0.34%,开放申购,开放赎回,
2022-09-05,1.6738,1.7738,0.50%,开放申购,开放赎回,
2022-09-06,1.7018,1.8018,1.67%,开放申购,开放赎回,
2022-09-07,1.7046,1.8046,0.16%,开放申购,开放赎回,
2022-09-08,1.6973,1.7973,-0.43%,开放申购,开放赎回,
2022-09-09,1.7088,1.8088,0.68%,开放申购,开放赎回,
2022-09-13,1.7047,1.8047,-0.24%,开放申购,开放赎回,
2022-09-14,1.6919,1.7919,-0.75%,开放申购,开放赎回,
2022-09-15,1.655,1.755,-2.18%,开放申购,开放赎回,
2022-09-16,1.6158,1.7158,-2.37%,开放申购,开放赎回,
2022-09-19,1.6049,1.7049,-0.67%,开放申购,开放赎回,
2022-09-20,1.6165,1.7165,0.72%,开放申购,开放赎回,
2022-09-21,1.622,1.722,0.34%,开放申购,开放赎回,
2022-09-22,1.6188,1.7188,-0.20%,开放申购,开放赎回,
2022-09-23,1.5994,1.6994,-1.20%,开放申购,开放赎回,
2022-09-26,1.5783,1.6783,-1.32%,开放申购,开放赎回,
2022-09-27,1.6074,1.7074,1.84%,开放申购,开放赎回,
2022-09-28,1.5691,1.6691,-2.38%,开放申购,开放赎回,
2022-09-29,1.5696,1.6696,0.03%,开放申购,开放赎回,
2022-09-30,1.5548,1.6548,-0.94%,开放申购,开放赎回,
2022-10-10,1.5346,1.6346,-1.30%,开放申购,开放赎回,
2022-10-11,1.5472,1.6472,0.82%,开放申购,开放赎回,
2022-10-12,1.5821,1.6821,2.26%,开放申购,开放赎回,
2022-10-13,1.5848,1.6848,0.17%,开放申购,开放赎回,
2022-10-14,1.6218,1.7218,2.33%,开放申购,开放赎回,
2022-10-17,1.6329,1.7329,0.68%,开放申购,开放赎回,
2022-10-18,1.6378,1.7378,0.30%,开放申购,开放赎回,
2022-10-19,1.6219,1.7219,-0.97%,开放申购,开放赎回,
2022-10-20,1.6158,1.7158,-0.38%,开放申购,开放赎回,
2022-10-21,1.6179,1.7179,0.13%,开放申购,开放赎回,
2022-10-24,1.6024,1.7024,-0.96%,开放申购,开放赎回,
2022-10-25,1.5956,1.6956,-0.42%,开放申购,开放赎回,
2022-10-26,1.6219,1.7219,1.65%,开放申购,开放赎回,
2022-10-27,1.6201,1.7201,-0.11%,开放申购,开放赎回,
2022-10-28,1.5734,1.6734,-2.88%,开放申购,开放赎回,
2022-10-31,1.58,1.68,0.42%,开放申购,开放赎回,
2022-11-01,1.6146,1.7146,2.19%,开放申购,开放赎回,
2022-11-02,1.6293,1.7293,0.91%,开放申购,开放赎回,
2022-11-03,1.6292,1.7292,-0.01%,开放申购,开放赎回,
2022-11-04,1.6645,1.7645,2.17%,开放申购,开放赎回,
2022-11-07,1.6664,1.7664,0.11%,开放申购,开放赎回,
2022-11-08,1.6646,1.7646,-0.11%,开放申购,开放赎回,
2022-11-09,1.6613,1.7613,-0.20%,开放申购,开放赎回,
2022-11-10,1.6534,1.7534,-0.48%,开放申购,开放赎回,
2022-11-11,1.6662,1.7662,0.77%,开放申购,开放赎回,
2022-11-14,1.6635,1.7635,-0.16%,开放申购,开放赎回,
2022-11-15,1.691,1.791,1.65%,开放申购,开放赎回,
2022-11-16,1.6827,1.7827,-0.49%,开放申购,开放赎回,
2022-11-17,1.686,1.786,0.20%,开放申购,开放赎回,
2022-11-18,1.6799,1.7799,-0.36%,开放申购,开放赎回,
2022-11-21,1.6793,1.7793,-0.04%,开放申购,开放赎回,
2022-11-22,1.6626,1.7626,-0.99%,开放申购,开放赎回,
2022-11-23,1.6602,1.7602,-0.14%,开放申购,开放赎回,
2022-11-24,1.6614,1.7614,0.07%,开放申购,开放赎回,
2022-11-25,1.6531,1.7531,-0.50%,开放申购,开放赎回,
2022-11-28,1.6447,1.7447,-0.51%,开放申购,开放赎回,
2022-11-29,1.6725,1.7725,1.69%,开放申购,开放赎回,
2022-11-30,1.6705,1.7705,-0.12%,开放申购,开放赎回,
2022-12-01,1.6787,1.7787,0.49%,开放申购,开放赎回,
2022-12-02,1.6744,1.7744,-0.26%,开放申购,开放赎回,
2022-12-05,1.6858,1.7858,0.68%,开放申购,开放赎回,
2022-12-06,1.6853,1.7853,-0.03%,开放申购,开放赎回,
2022-12-07,1.6827,1.7827,-0.15%,开放申购,开放赎回,
2022-12-08,1.678,1.778,-0.28%,开放申购,开放赎回,
2022-12-09,1.6822,1.7822,0.25%,开放申购,开放赎回,
2022-12-12,1.6726,1.7726,-0.57%,开放申购,开放赎回,
2022-12-13,1.6642,1.7642,-0.50%,开放申购,开放赎回,
2022-12-14,1.6575,1.7575,-0.40%,开放申购,开放赎回,
2022-12-15,1.6589,1.7589,0.08%,开放申购,开放赎回,
2022-12-16,1.6516,1.7516,-0.44%,开放申购,开放赎回,
2022-12-19,1.6163,1.7163,-2.14%,开放申购,开放赎回,
2022-12-20,1.6013,1.7013,-0.93%,开放申购,开放赎回,
2022-12-21,1.593,1.693,-0.52%,开放申购,开放赎回,
2022-12-22,1.5758,1.6758,-1.08%,开放申购,开放赎回,
2022-12-23,1.5717,1.6717,-0.26%,开放申购,开放赎回,
2022-12-26,1.5923,1.6923,1.31%,开放申购,开放赎回,
2022-12-27,1.6033,1.7033,0.69%,开放申购,开放赎回,
2022-12-28,1.5972,1.6972,-0.38%,开放申购,开放赎回,
2022-12-29,1.5961,1.6961,-0.07%,开放申购,开放赎回,
2022-12-30,1.5979,1.6979,0.11%,开放申购,开放赎回,
2022-12-31,1.5978,1.6978,-0.01%,开放申购,开放赎回,
2023-01-03,1.6214,1.7214,1.47%,开放申购,开放赎回,
2023-01-04,1.6205,1.7205,-0.06%,开放申购,开放赎回,
2023-01-05,1.6355,1.7355,0.93%,开放申购,开放赎回,
2023-01-06,1.6361,1.7361,0.04%,开放申购,开放赎回,
2023-01-09,1.643,1.743,0.42%,开放申购,开放赎回,
2023-01-10,1.6451,1.7451,0.13%,开放申购,开放赎回,
2023-01-11,1.6364,1.7364,-0.53%,开放申购,开放赎回,
2023-01-12,1.6367,1.7367,0.02%,开放申购,开放赎回,
2023-01-13,1.6476,1.7476,0.67%,开放申购,开放赎回,
2023-01-16,1.6654,1.7654,1.08%,开放申购,开放赎回,
2023-01-17,1.6671,1.7671,0.10%,开放申购,开放赎回,
2023-01-18,1.672,1.772,0.29%,开放申购,开放赎回,
2023-01-19,1.6856,1.7856,0.81%,开放申购,开放赎回,
2023-01-20,1.6978,1.7978,0.72%,开放申购,开放赎回,
2023-01-30,1.706,1.806,0.48%,开放申购,开放赎回,
2023-01-31,1.7077,1.8077,0.10%,开放申购,开放赎回,
2023-02-01,1.7274,1.8274,1.15%,开放申购,开放赎回,
2023-02-02,1.7285,1.8285,0.06%,开放申购,开放赎回,
2023-02-03,1.7216,1.8216,-0.40%,开放申购,开放赎回,
2023-02-06,1.7109,1.8109,-0.62%,开放申购,开放赎回,
2023-02-07,1.7147,1.8147,0.22%,开放申购,开放赎回,
2023-02-08,1.7021,1.8021,-0.73%,开放申购,开放赎回,
2023-02-09,1.7245,1.8245,1.32%,开放申购,开放赎回,
2023-02-10,1.7194,1.8194,-0.30%,开放申购,开放赎回,
2023-02-13,1.732,1.832,0.73%,开放申购,开放赎回,
2023-02-14,1.7353,1.8353,0.19%,开放申购,开放赎回,
2023-02-15,1.732,1.832,-0.19%,开放申购,开放赎回,
2023-02-16,1.7077,1.8077,-1.40%,开放申购,开放赎回,
2023-02-17,1.6942,1.7942,-0.79%,开放申购,开放赎回,
2023-02-20,1.7222,1.8222,1.65%,开放申购,开放赎回,
2023-02-21,1.7317,1.8317,0.55%,开放申购,开放赎回,
2023-02-22,1.7295,1.8295,-0.13%,开放申购,开放赎回,
2023-02-23,1.7256,1.8256,-0.23%,开放申购,开放赎回,
2023-02-24,1.7205,1.8205,-0.30%,开放申购,开放赎回,
2023-02-27,1.7117,1.8117,-0.51%,开放申购,开放赎回,
2023-02-28,1.7246,1.8246,0.75%,开放申购,开放赎回,
2023-03-01,1.7363,1.8363,0.68%,开放申购,开放赎回,
2023-03-02,1.7311,1.8311,-0.30%,开放申购,开放赎回,
2023-03-03,1.7333,1.8333,0.13%,开放申购,开放赎回,
2023-03-06,1.7345,1.8345,0.07%,开放申购,开放赎回,
2023-03-07,1.7061,1.8061,-1.64%,开放申购,开放赎回,
2023-03-08,1.7103,1.8103,0.25%,开放申购,开放赎回,
2023-03-09,1.7064,1.8064,-0.23%,开放申购,开放赎回,
2023-03-10,1.6855,1.7855,-1.22%,开放申购,开放赎回,
2023-03-13,1.6957,1.7957,0.61%,开放申购,开放赎回,
2023-03-14,1.6815,1.7815,-0.84%,开放申购,开放赎回,
2023-03-15,1.6906,1.7906,0.54%,开放申购,开放赎回,
2023-03-16,1.669,1.769,-1.28%,开放申购,开放赎回,
2023-03-17,1.68,1.78,0.66%,开放申购,开放赎回,
2023-03-20,1.6742,1.7742,-0.35%,开放申购,开放赎回,
2023-03-21,1.6932,1.7932,1.13%,开放申购,开放赎回,
2023-03-22,1.7022,1.8022,0.53%,开放申购,开放赎回,
2023-03-23,1.7114,1.8114,0.54%,开放申购,开放赎回,
2023-03-24,1.7125,1.8125,0.06%,开放申购,开放赎回,
2023-03-27,1.7126,1.8126,0.01%,开放申购,开放赎回,
2023-03-28,1.7046,1.8046,-0.47%,开放申购,开放赎回,
2023-03-29,1.6996,1.7996,-0.29%,开放申购,开放赎回,
2023-03-30,1.7064,1.8064,0.40%,开放申购,开放赎回,
2023-03-31,1.7202,1.8202,0.81%,开放申购,开放赎回,
2023-04-03,1.739,1.839,1.09%,开放申购,开放赎回,
2023-04-04,1.7378,1.8378,-0.07%,开放申购,开放赎回,
2023-04-06,1.7397,1.8397,0.11%,开放申购,开放赎回,
2023-04-07,1.752,1.852,0.71%,开放申购,开放赎回,
2023-04-10,1.7384,1.8384,-0.78%,开放申购,开放赎回,
2023-04-11,1.7409,1.8409,0.14%,开放申购,开放赎回,
2023-04-12,1.7467,1.8467,0.33%,开放申购,开放赎回,
2023-04-13,1.7367,1.8367,-0.57%,开放申购,开放赎回,
2023-04-14,1.7436,1.8436,0.40%,开放申购,开放赎回,
2023-04-17,1.7508,1.8508,0.41%,开放申购,开放赎回,
2023-04-18,1.7484,1.8484,-0.14%,开放申购,开放赎回,
2023-04-19,1.7397,1.8397,-0.50%,开放申购,开放赎回,
2023-04-20,1.7385,1.8385,-0.07%,开放申购,开放赎回,
2023-04-21,1.6969,1.7969,-2.39%,开放申购,开放赎回,
2023-04-24,1.686,1.786,-0.64%,开放申购,开放赎回,
2023-04-25,1.6629,1.7629,-1.37%,开放申购,开放赎回,
2023-04-26,1.6691,1.7691,0.37%,开放申购,开放赎回,
2023-04-27,1.6733,1.7733,0.25%,开放申购,开放赎回,
2023-04-28,1.695,1.795,1.30%,开放申购,开放赎回,
2023-05-04,1.7005,1.8005,0.32%,开放申购,开放赎回,
2023-05-05,1.6852,1.7852,-0.90%,开放申购,开放赎回,
2023-05-08,1.6979,1.7979,0.75%,开放申购,开放赎回,
2023-05-09,1.6811,1.7811,-0.99%,开放申购,开放赎回,
2023-05-10,1.679,1.779,-0.12%,开放申购,开放赎回,
2023-05-11,1.6742,1.7742,-0.29%,开放申购,开放赎回,
2023-05-12,1.6583,1.7583,-0.95%,开放申购,开放赎回,
2023-05-15,1.6758,1.7758,1.06%,开放申购,开放赎回,
2023-05-16,1.6637,1.7637,-0.72%,开放申购,开放赎回,
2023-05-17,1.6665,1.7665,0.17%,开放申购,开放赎回,
2023-05-18,1.6689,1.7689,0.14%,开放申购,开放赎回,
2023-05-19,1.6672,1.7672,-0.10%,开放申购,开放赎回,
2023-05-22,1.6671,1.7671,-0.01%,开放申购,开放赎回,
2023-05-23,1.651,1.751,-0.97%,开放申购,开放赎回,
2023-05-24,1.639,1.739,-0.73%,开放申购,开放赎回,
2023-05-25,1.6345,1.7345,-0.27%,开放申购,开放赎回,
2023-05-26,1.6467,1.7467,0.75%,开放申购,开放赎回,
2023-05-29,1.6448,1.7448,-0.12%,开放申购,开放赎回,
2023-05-30,1.6546,1.7546,0.60%,开放申购,开放赎回,
2023-05-31,1.6521,1.7521,-0.15%,开放申购,开放赎回,
2023-06-01,1.6533,1.7533,0.07%,开放申购,开放赎回,
2023-06-02,1.6673,1.7673,0.85%,开放申购,开放赎回,
2023-06-05,1.6656,1.7656,-0.10%,开放申购,开放赎回,
2023-06-06,1.6363,1.7363,-1.76%,开放申购,开放赎回,
2023-06-07,1.6367,1.7367,0.02%,开放申购,开放赎回,
2023-06-08,1.6331,1.7331,-0.22%,开放申购,开放赎回,
2023-06-09,1.6469,1.7469,0.85%,开放申购,开放赎回,
2023-06-12,1.6513,1.7513,0.27%,开放申购,开放赎回,
2023-06-13,1.6563,1.7563,0.30%,开放申购,开放赎回,
2023-06-14,1.6568,1.7568,0.03%,开放申购,开放赎回,
2023-06-15,1.6714,1.7714,0.88%,开放申购,开放赎回,
2023-06-16,1.6856,1.7856,0.85%,开放申购,开放赎回,
2023-06-19,1.6815,1.7815,-0.24%,开放申购,开放赎回,
2023-06-20,1.6806,1.7806,-0.05%,开放申购,开放赎回,
2023-06-21,1.6458,1.7458,-2.07%,开放申购,开放赎回,
2023-06-26,1.6187,1.7187,-1.65%,开放申购,开放赎回,
2023-06-27,1.6345,1.7345,0.98%,开放申购,开放赎回,
2023-06-28,1.6336,1.7336,-0.06%,开放申购,开放赎回,
2023-06-29,1.6342,1.7342,0.04%,开放申购,开放赎回,
2023-06-30,1.6503,1.7503,0.99%,开放申购,开放赎回,
2023-07-03,1.6618,1.7618,0.70%,开放申购,开放赎回,
2023-07-04,1.6654,1.7654,0.22%,开放申购,开放赎回,
2023-07-05,1.6566,1.7566,-0.53%,开放申购,开放赎回,
2023-07-06,1.6488,1.7488,-0.47%,开放申购,开放赎回,
2023-07-07,1.6426,1.7426,-0.38%,开放申购,开放赎回,
2023-07-10,1.6485,1.7485,0.36%,开放申购,开放赎回,
2023-07-11,1.6606,1.7606,0.73%,开放申购,开放赎回,
2023-07-12,1.6435,1.7435,-1.03%,开放申购,开放赎回,
2023-07-13,1.665,1.765,1.31%,开放申购,开放赎回,
2023-07-14,1.662,1.762,-0.18%,开放申购,开放赎回,
2023-07-17,1.6572,1.7572,-0.29%,开放申购,开放赎回,
2023-07-18,1.6544,1.7544,-0.17%,开放申购,开放赎回,
2023-07-19,1.6523,1.7523,-0.13%,开放申购,开放赎回,
2023-07-20,1.6352,1.7352,-1.03%,开放申购,开放赎回,
2023-07-21,1.6354,1.7354,0.01%,开放申购,开放赎回,
2023-07-24,1.6331,1.7331,-0.14%,开放申购,开放赎回,
2023-07-25,1.6592,1.7592,1.60%,开放申购,开放赎回,
2023-07-26,1.6553,1.7553,-0.24%,开放申购,开放赎回,
2023-07-27,1.6449,1.7449,-0.63%,开放申购,开放赎回,
2023-07-28,1.6666,1.7666,1.32%,开放申购,开放赎回,
2023-07-31,1.6786,1.7786,0.72%,开放申购,开放赎回,
2023-08-01,1.6814,1.7814,0.17%,开放申购,开放赎回,
2023-08-02,1.6757,1.7757,-0.34%,开放申购,开放赎回,
2023-08-03,1.6812,1.7812,0.33%,开放申购,开放赎回,
2023-08-04,1.6895,1.7895,0.49%,开放申购,开放赎回,
2023-08-07,1.6798,1.7798,-0.57%,开放申购,开放赎回,
2023-08-08,1.6734,1.7734,-0.38%,开放申购,开放赎回,
2023-08-09,1.6618,1.7618,-0.69%,开放申购,开放赎回,
2023-08-10,1.6644,1.7644,0.16%,开放申购,开放赎回,
2023-08-11,1.6336,1.7336,-1.85%,开放申购,开放赎回,
2023-08-14,1.6344,1.7344,0.05%,开放申购,开放赎回,
2023-08-15,1.6248,1.7248,-0.59%,开放申购,开放赎回,
2023-08-16,1.6128,1.7128,-0.74%,开放申购,开放赎回,
2023-08-17,1.6236,1.7236,0.67%,开放申购,开放赎回,
2023-08-18,1.5986,1.6986,-1.54%,开放申购,开放赎回,
2023-08-21,1.581,1.681,-1.10%,开放申购,开放赎回,
2023-08-22,1.5888,1.6888,0.49%,开放申购,开放赎回,
2023-08-23,1.5595,1.6595,-1.84%,开放申购,开放赎回,
2023-08-24,1.5655,1.6655,0.38%,开放申购,开放赎回,
2023-08-25,1.5466,1.6466,-1.21%,开放申购,开放赎回,
2023-08-28,1.5633,1.6633,1.08%,开放申购,开放赎回,
2023-08-29,1.5967,1.6967,2.14%,开放申购,开放赎回,
2023-08-30,1.5978,1.6978,0.07%,开放申购,开放赎回,
2023-08-31,1.5884,1.6884,-0.59%,开放申购,开放赎回,
2023-09-01,1.5914,1.6914,0.19%,开放申购,开放赎回,
2023-09-04,1.6122,1.7122,1.31%,开放申购,开放赎回,
2023-09-05,1.6015,1.7015,-0.66%,开放申购,开放赎回,
2023-09-06,1.602,1.702,0.03%,开放申购,开放赎回,
2023-09-07,1.5788,1.6788,-1.45%,开放申购,开放赎回,
2023-09-08,1.5804,1.6804,0.10%,开放申购,开放赎回,
2023-09-11,1.5976,1.6976,1.09%,开放申购,开放赎回,
2023-09-12,1.5966,1.6966,-0.06%,开放申购,开放赎回,
2023-09-13,1.5818,1.6818,-0.93%,开放申购,开放赎回,
2023-09-14,1.5783,1.6783,-0.22%,开放申购,开放赎回,
2023-09-15,1.5789,1.6789,0.04%,开放申购,开放赎回,
2023-09-18,1.583,1.683,0.26%,开放申购,开放赎回,
2023-09-19,1.5746,1.6746,-0.53%,开放申购,开放赎回,
2023-09-20,1.565,1.665,-0.61%,开放申购,开放赎回,
2023-09-21,1.5547,1.6547,-0.66%,开放申购,开放赎回,
2023-09-22,1.5776,1.6776,1.47%,开放申购,开放赎回,
2023-09-25,1.5691,1.6691,-0.54%,开放申购,开放赎回,
2023-09-26,1.564,1.664,-0.33%,开放申购,开放赎回,
2023-09-27,1.5714,1.6714,0.47%,开放申购,开放赎回,
2023-09-28,1.5756,1.6756,0.27%,开放申购,开放赎回,
2023-10-09,1.5668,1.6668,-0.56%,开放申购,开放赎回,
2023-10-10,1.5595,1.6595,-0.47%,开放申购,开放赎回,
2023-10-11,1.5593,1.6593,-0.01%,开放申购,开放赎回,
2023-10-12,1.5703,1.6703,0.71%,开放申购,开放赎回,
2023-10-13,1.5603,1.6603,-0.64%,开放申购,开放赎回,
2023-10-16,1.5463,1.6463,-0.90%,开放申购,开放赎回,
2023-10-17,1.5501,1.6501,0.25%,开放申购,开放赎回,
2023-10-18,1.5315,1.6315,-1.20%,开放申购,开放赎回,
2023-10-19,1.5157,1.6157,-1.03%,开放申购,开放赎回,
2023-10-20,1.5049,1.6049,-0.71%,开放申购,开放赎回,
2023-10-23,1.4696,1.5696,-2.35%,开放申购,开放赎回,
2023-10-24,1.486,1.586,1.12%,开放申购,开放赎回,
2023-10-25,1.4922,1.5922,0.42%,开放申购,开放赎回,
2023-10-26,1.4981,1.5981,0.40%,开放申购,开放赎回,
2023-10-27,1.5231,1.6231,1.67%,开放申购,开放赎回,
2023-10-30,1.5375,1.6375,0.95%,开放申购,开放赎回,
2023-10-31,1.5326,1.6326,-0.32%,开放申购,开放赎回,
2023-11-01,1.5278,1.6278,-0.31%,开放申购,开放赎回,
2023-11-02,1.5144,1.6144,-0.88%,开放申购,开放赎回,
2023-11-03,1.528,1.628,0.90%,开放申购,开放赎回,
2023-11-06,1.5529,1.6529,1.63%,开放申购,开放赎回,
